Date,Close,Close_Past_1,Close_Past_2,Close_Past_3,Close_Past_4,Close_Past_5,Close_Past_6,Close_Past_7,Close_Past_8,Close_Past_9,Close_Past_10,Close_Past_11,Close_Past_12,Close_Past_13,Close_Past_14,Close_Past_15,Close_Past_16,Close_Past_17,Close_Past_18,Close_Past_19,Close_Past_20,Close_Past_21,Close_Past_22,Close_Past_23,Close_Past_24,Close_Past_25,Close_Past_26,Close_Past_27,Close_Past_28,Close_Past_29,Close_Past_30,Open,Open_Past_1,Open_Past_2,Open_Past_3,Open_Past_4,Open_Past_5,Open_Past_6,Open_Past_7,Open_Past_8,Open_Past_9,Open_Past_10,Open_Past_11,Open_Past_12,Open_Past_13,Open_Past_14,Open_Past_15,Open_Past_16,Open_Past_17,Open_Past_18,Open_Past_19,Open_Past_20,Open_Past_21,Open_Past_22,Open_Past_23,Open_Past_24,Open_Past_25,Open_Past_26,Open_Past_27,Open_Past_28,Open_Past_29,Open_Past_30,MonthTrend,negative,neutral,positive
2020-02-28,8672.455078125,8784.494140625,8820.5224609375,9341.705078125,9650.1748046875,9924.515625,9663.181640625,9686.44140625,9608.4755859375,9633.38671875,10141.99609375,9690.142578125,9934.43359375,9889.4248046875,10312.1162109375,10214.3798828125,10326.0546875,10208.236328125,9856.611328125,10116.673828125,9865.119140625,9795.943359375,9729.8017578125,9613.423828125,9180.962890625,9293.521484375,9344.365234375,9392.875,9350.529296875,9508.9931640625,9316.6298828125,8788.728515625,8825.09375,9338.2900390625,9651.3125,9921.5830078125,9663.318359375,9687.70703125,9611.7822265625,9629.3251953125,10143.798828125,9691.23046875,9936.560546875,9889.1796875,10313.8564453125,10211.55078125,10323.9609375,10202.3876953125,9855.8916015625,10115.5595703125,9863.89453125,9793.0703125,9726.0029296875,9617.8212890625,9183.416015625,9292.841796875,9344.68359375,9389.8203125,9346.357421875,9508.3134765625,9316.0166015625,9357.470703125,DOWN,0.05023500783359446,0.8530951031701056,0.09666988899629987
2020-02-29,8599.5087890625,8672.455078125,8784.494140625,8820.5224609375,9341.705078125,9650.1748046875,9924.515625,9663.181640625,9686.44140625,9608.4755859375,9633.38671875,10141.99609375,9690.142578125,9934.43359375,9889.4248046875,10312.1162109375,10214.3798828125,10326.0546875,10208.236328125,9856.611328125,10116.673828125,9865.119140625,9795.943359375,9729.8017578125,9613.423828125,9180.962890625,9293.521484375,9344.365234375,9392.875,9350.529296875,9508.9931640625,8671.212890625,8788.728515625,8825.09375,9338.2900390625,9651.3125,9921.5830078125,9663.318359375,9687.70703125,9611.7822265625,9629.3251953125,10143.798828125,9691.23046875,9936.560546875,9889.1796875,10313.8564453125,10211.55078125,10323.9609375,10202.3876953125,9855.8916015625,10115.5595703125,9863.89453125,9793.0703125,9726.0029296875,9617.8212890625,9183.416015625,9292.841796875,9344.68359375,9389.8203125,9346.357421875,9508.3134765625,9316.0166015625,DOWN,0.07681765991333012,0.8425126856550242,0.08066965443164562
2020-03-01,8562.4541015625,8599.5087890625,8672.455078125,8784.494140625,8820.5224609375,9341.705078125,9650.1748046875,9924.515625,9663.181640625,9686.44140625,9608.4755859375,9633.38671875,10141.99609375,9690.142578125,9934.43359375,9889.4248046875,10312.1162109375,10214.3798828125,10326.0546875,10208.236328125,9856.611328125,10116.673828125,9865.119140625,9795.943359375,9729.8017578125,9613.423828125,9180.962890625,9293.521484375,9344.365234375,9392.875,9350.529296875,8599.7587890625,8671.212890625,8788.728515625,8825.09375,9338.2900390625,9651.3125,9921.5830078125,9663.318359375,9687.70703125,9611.7822265625,9629.3251953125,10143.798828125,9691.23046875,9936.560546875,9889.1796875,10313.8564453125,10211.55078125,10323.9609375,10202.3876953125,9855.8916015625,10115.5595703125,9863.89453125,9793.0703125,9726.0029296875,9617.8212890625,9183.416015625,9292.841796875,9344.68359375,9389.8203125,9346.357421875,9508.3134765625,DOWN,0.0691896465520557,0.8720433829468098,0.05876697050113459
2020-03-02,8869.669921875,8562.4541015625,8599.5087890625,8672.455078125,8784.494140625,8820.5224609375,9341.705078125,9650.1748046875,9924.515625,9663.181640625,9686.44140625,9608.4755859375,9633.38671875,10141.99609375,9690.142578125,9934.43359375,9889.4248046875,10312.1162109375,10214.3798828125,10326.0546875,10208.236328125,9856.611328125,10116.673828125,9865.119140625,9795.943359375,9729.8017578125,9613.423828125,9180.962890625,9293.521484375,9344.365234375,9392.875,8563.2646484375,8599.7587890625,8671.212890625,8788.728515625,8825.09375,9338.2900390625,9651.3125,9921.5830078125,9663.318359375,9687.70703125,9611.7822265625,9629.3251953125,10143.798828125,9691.23046875,9936.560546875,9889.1796875,10313.8564453125,10211.55078125,10323.9609375,10202.3876953125,9855.8916015625,10115.5595703125,9863.89453125,9793.0703125,9726.0029296875,9617.8212890625,9183.416015625,9292.841796875,9344.68359375,9389.8203125,9346.357421875,DOWN,0.06676889229640987,0.8385612853761792,0.0946698223274109
2020-03-03,8787.7861328125,8869.669921875,8562.4541015625,8599.5087890625,8672.455078125,8784.494140625,8820.5224609375,9341.705078125,9650.1748046875,9924.515625,9663.181640625,9686.44140625,9608.4755859375,9633.38671875,10141.99609375,9690.142578125,9934.43359375,9889.4248046875,10312.1162109375,10214.3798828125,10326.0546875,10208.236328125,9856.611328125,10116.673828125,9865.119140625,9795.943359375,9729.8017578125,9613.423828125,9180.962890625,9293.521484375,9344.365234375,8865.3876953125,8563.2646484375,8599.7587890625,8671.212890625,8788.728515625,8825.09375,9338.2900390625,9651.3125,9921.5830078125,9663.318359375,9687.70703125,9611.7822265625,9629.3251953125,10143.798828125,9691.23046875,9936.560546875,9889.1796875,10313.8564453125,10211.55078125,10323.9609375,10202.3876953125,9855.8916015625,10115.5595703125,9863.89453125,9793.0703125,9726.0029296875,9617.8212890625,9183.416015625,9292.841796875,9344.68359375,9389.8203125,UP,0.05450363357557172,0.8317554503633575,0.11374091606107077
2020-03-04,8755.24609375,8787.7861328125,8869.669921875,8562.4541015625,8599.5087890625,8672.455078125,8784.494140625,8820.5224609375,9341.705078125,9650.1748046875,9924.515625,9663.181640625,9686.44140625,9608.4755859375,9633.38671875,10141.99609375,9690.142578125,9934.43359375,9889.4248046875,10312.1162109375,10214.3798828125,10326.0546875,10208.236328125,9856.611328125,10116.673828125,9865.119140625,9795.943359375,9729.8017578125,9613.423828125,9180.962890625,9293.521484375,8788.5419921875,8865.3876953125,8563.2646484375,8599.7587890625,8671.212890625,8788.728515625,8825.09375,9338.2900390625,9651.3125,9921.5830078125,9663.318359375,9687.70703125,9611.7822265625,9629.3251953125,10143.798828125,9691.23046875,9936.560546875,9889.1796875,10313.8564453125,10211.55078125,10323.9609375,10202.3876953125,9855.8916015625,10115.5595703125,9863.89453125,9793.0703125,9726.0029296875,9617.8212890625,9183.416015625,9292.841796875,9344.68359375,DOWN,0.026299999999999997,0.8793666666666665,0.09433333333333334
2020-03-05,9078.7626953125,8755.24609375,8787.7861328125,8869.669921875,8562.4541015625,8599.5087890625,8672.455078125,8784.494140625,8820.5224609375,9341.705078125,9650.1748046875,9924.515625,9663.181640625,9686.44140625,9608.4755859375,9633.38671875,10141.99609375,9690.142578125,9934.43359375,9889.4248046875,10312.1162109375,10214.3798828125,10326.0546875,10208.236328125,9856.611328125,10116.673828125,9865.119140625,9795.943359375,9729.8017578125,9613.423828125,9180.962890625,8760.28515625,8788.5419921875,8865.3876953125,8563.2646484375,8599.7587890625,8671.212890625,8788.728515625,8825.09375,9338.2900390625,9651.3125,9921.5830078125,9663.318359375,9687.70703125,9611.7822265625,9629.3251953125,10143.798828125,9691.23046875,9936.560546875,9889.1796875,10313.8564453125,10211.55078125,10323.9609375,10202.3876953125,9855.8916015625,10115.5595703125,9863.89453125,9793.0703125,9726.0029296875,9617.8212890625,9183.416015625,9292.841796875,DOWN,0.0476682556085203,0.8606620220674023,0.0916697223240775
2020-03-06,9122.5458984375,9078.7626953125,8755.24609375,8787.7861328125,8869.669921875,8562.4541015625,8599.5087890625,8672.455078125,8784.494140625,8820.5224609375,9341.705078125,9650.1748046875,9924.515625,9663.181640625,9686.44140625,9608.4755859375,9633.38671875,10141.99609375,9690.142578125,9934.43359375,9889.4248046875,10312.1162109375,10214.3798828125,10326.0546875,10208.236328125,9856.611328125,10116.673828125,9865.119140625,9795.943359375,9729.8017578125,9613.423828125,9078.30859375,8760.28515625,8788.5419921875,8865.3876953125,8563.2646484375,8599.7587890625,8671.212890625,8788.728515625,8825.09375,9338.2900390625,9651.3125,9921.5830078125,9663.318359375,9687.70703125,9611.7822265625,9629.3251953125,10143.798828125,9691.23046875,9936.560546875,9889.1796875,10313.8564453125,10211.55078125,10323.9609375,10202.3876953125,9855.8916015625,10115.5595703125,9863.89453125,9793.0703125,9726.0029296875,9617.8212890625,9183.416015625,UP,0.035465484483850535,0.8759041365287824,0.08863037898736709
2020-03-07,8909.9541015625,9122.5458984375,9078.7626953125,8755.24609375,8787.7861328125,8869.669921875,8562.4541015625,8599.5087890625,8672.455078125,8784.494140625,8820.5224609375,9341.705078125,9650.1748046875,9924.515625,9663.181640625,9686.44140625,9608.4755859375,9633.38671875,10141.99609375,9690.142578125,9934.43359375,9889.4248046875,10312.1162109375,10214.3798828125,10326.0546875,10208.236328125,9856.611328125,10116.673828125,9865.119140625,9795.943359375,9729.8017578125,9121.6005859375,9078.30859375,8760.28515625,8788.5419921875,8865.3876953125,8563.2646484375,8599.7587890625,8671.212890625,8788.728515625,8825.09375,9338.2900390625,9651.3125,9921.5830078125,9663.318359375,9687.70703125,9611.7822265625,9629.3251953125,10143.798828125,9691.23046875,9936.560546875,9889.1796875,10313.8564453125,10211.55078125,10323.9609375,10202.3876953125,9855.8916015625,10115.5595703125,9863.89453125,9793.0703125,9726.0029296875,9617.8212890625,UP,0.05275263763188159,0.9213460673033652,0.025901295064753235
2020-03-08,8108.1162109375,8909.9541015625,9122.5458984375,9078.7626953125,8755.24609375,8787.7861328125,8869.669921875,8562.4541015625,8599.5087890625,8672.455078125,8784.494140625,8820.5224609375,9341.705078125,9650.1748046875,9924.515625,9663.181640625,9686.44140625,9608.4755859375,9633.38671875,10141.99609375,9690.142578125,9934.43359375,9889.4248046875,10312.1162109375,10214.3798828125,10326.0546875,10208.236328125,9856.611328125,10116.673828125,9865.119140625,9795.943359375,8908.2060546875,9121.6005859375,9078.30859375,8760.28515625,8788.5419921875,8865.3876953125,8563.2646484375,8599.7587890625,8671.212890625,8788.728515625,8825.09375,9338.2900390625,9651.3125,9921.5830078125,9663.318359375,9687.70703125,9611.7822265625,9629.3251953125,10143.798828125,9691.23046875,9936.560546875,9889.1796875,10313.8564453125,10211.55078125,10323.9609375,10202.3876953125,9855.8916015625,10115.5595703125,9863.89453125,9793.0703125,9726.0029296875,DOWN,0.057331422285923805,0.8634045531815606,0.0792640245325156
2020-03-09,7923.64453125,8108.1162109375,8909.9541015625,9122.5458984375,9078.7626953125,8755.24609375,8787.7861328125,8869.669921875,8562.4541015625,8599.5087890625,8672.455078125,8784.494140625,8820.5224609375,9341.705078125,9650.1748046875,9924.515625,9663.181640625,9686.44140625,9608.4755859375,9633.38671875,10141.99609375,9690.142578125,9934.43359375,9889.4248046875,10312.1162109375,10214.3798828125,10326.0546875,10208.236328125,9856.611328125,10116.673828125,9865.119140625,8111.146484375,8908.2060546875,9121.6005859375,9078.30859375,8760.28515625,8788.5419921875,8865.3876953125,8563.2646484375,8599.7587890625,8671.212890625,8788.728515625,8825.09375,9338.2900390625,9651.3125,9921.5830078125,9663.318359375,9687.70703125,9611.7822265625,9629.3251953125,10143.798828125,9691.23046875,9936.560546875,9889.1796875,10313.8564453125,10211.55078125,10323.9609375,10202.3876953125,9855.8916015625,10115.5595703125,9863.89453125,9793.0703125,DOWN,0.0786973767541082,0.8486383787207092,0.07266424452518251
2020-03-10,7909.7294921875,7923.64453125,8108.1162109375,8909.9541015625,9122.5458984375,9078.7626953125,8755.24609375,8787.7861328125,8869.669921875,8562.4541015625,8599.5087890625,8672.455078125,8784.494140625,8820.5224609375,9341.705078125,9650.1748046875,9924.515625,9663.181640625,9686.44140625,9608.4755859375,9633.38671875,10141.99609375,9690.142578125,9934.43359375,9889.4248046875,10312.1162109375,10214.3798828125,10326.0546875,10208.236328125,9856.611328125,10116.673828125,7922.14697265625,8111.146484375,8908.2060546875,9121.6005859375,9078.30859375,8760.28515625,8788.5419921875,8865.3876953125,8563.2646484375,8599.7587890625,8671.212890625,8788.728515625,8825.09375,9338.2900390625,9651.3125,9921.5830078125,9663.318359375,9687.70703125,9611.7822265625,9629.3251953125,10143.798828125,9691.23046875,9936.560546875,9889.1796875,10313.8564453125,10211.55078125,10323.9609375,10202.3876953125,9855.8916015625,10115.5595703125,9863.89453125,DOWN,0.06293333333333334,0.8365999999999999,0.10046666666666669
2020-03-11,7911.43017578125,7909.7294921875,7923.64453125,8108.1162109375,8909.9541015625,9122.5458984375,9078.7626953125,8755.24609375,8787.7861328125,8869.669921875,8562.4541015625,8599.5087890625,8672.455078125,8784.494140625,8820.5224609375,9341.705078125,9650.1748046875,9924.515625,9663.181640625,9686.44140625,9608.4755859375,9633.38671875,10141.99609375,9690.142578125,9934.43359375,9889.4248046875,10312.1162109375,10214.3798828125,10326.0546875,10208.236328125,9856.611328125,7910.08984375,7922.14697265625,8111.146484375,8908.2060546875,9121.6005859375,9078.30859375,8760.28515625,8788.5419921875,8865.3876953125,8563.2646484375,8599.7587890625,8671.212890625,8788.728515625,8825.09375,9338.2900390625,9651.3125,9921.5830078125,9663.318359375,9687.70703125,9611.7822265625,9629.3251953125,10143.798828125,9691.23046875,9936.560546875,9889.1796875,10313.8564453125,10211.55078125,10323.9609375,10202.3876953125,9855.8916015625,10115.5595703125,DOWN,0.04983665577705181,0.8154210280685378,0.13474231615441032
2020-03-12,4970.7880859375,7911.43017578125,7909.7294921875,7923.64453125,8108.1162109375,8909.9541015625,9122.5458984375,9078.7626953125,8755.24609375,8787.7861328125,8869.669921875,8562.4541015625,8599.5087890625,8672.455078125,8784.494140625,8820.5224609375,9341.705078125,9650.1748046875,9924.515625,9663.181640625,9686.44140625,9608.4755859375,9633.38671875,10141.99609375,9690.142578125,9934.43359375,9889.4248046875,10312.1162109375,10214.3798828125,10326.0546875,10208.236328125,7913.6162109375,7910.08984375,7922.14697265625,8111.146484375,8908.2060546875,9121.6005859375,9078.30859375,8760.28515625,8788.5419921875,8865.3876953125,8563.2646484375,8599.7587890625,8671.212890625,8788.728515625,8825.09375,9338.2900390625,9651.3125,9921.5830078125,9663.318359375,9687.70703125,9611.7822265625,9629.3251953125,10143.798828125,9691.23046875,9936.560546875,9889.1796875,10313.8564453125,10211.55078125,10323.9609375,10202.3876953125,9855.8916015625,UP,0.11868813118688132,0.810918908109189,0.07039296070392961
2020-03-13,5563.70703125,4970.7880859375,7911.43017578125,7909.7294921875,7923.64453125,8108.1162109375,8909.9541015625,9122.5458984375,9078.7626953125,8755.24609375,8787.7861328125,8869.669921875,8562.4541015625,8599.5087890625,8672.455078125,8784.494140625,8820.5224609375,9341.705078125,9650.1748046875,9924.515625,9663.181640625,9686.44140625,9608.4755859375,9633.38671875,10141.99609375,9690.142578125,9934.43359375,9889.4248046875,10312.1162109375,10214.3798828125,10326.0546875,5017.8310546875,7913.6162109375,7910.08984375,7922.14697265625,8111.146484375,8908.2060546875,9121.6005859375,9078.30859375,8760.28515625,8788.5419921875,8865.3876953125,8563.2646484375,8599.7587890625,8671.212890625,8788.728515625,8825.09375,9338.2900390625,9651.3125,9921.5830078125,9663.318359375,9687.70703125,9611.7822265625,9629.3251953125,10143.798828125,9691.23046875,9936.560546875,9889.1796875,10313.8564453125,10211.55078125,10323.9609375,10202.3876953125,DOWN,0.09655701096557011,0.8185181481851815,0.08492484084924841
2020-03-14,5200.3662109375,5563.70703125,4970.7880859375,7911.43017578125,7909.7294921875,7923.64453125,8108.1162109375,8909.9541015625,9122.5458984375,9078.7626953125,8755.24609375,8787.7861328125,8869.669921875,8562.4541015625,8599.5087890625,8672.455078125,8784.494140625,8820.5224609375,9341.705078125,9650.1748046875,9924.515625,9663.181640625,9686.44140625,9608.4755859375,9633.38671875,10141.99609375,9690.142578125,9934.43359375,9889.4248046875,10312.1162109375,10214.3798828125,5573.07763671875,5017.8310546875,7913.6162109375,7910.08984375,7922.14697265625,8111.146484375,8908.2060546875,9121.6005859375,9078.30859375,8760.28515625,8788.5419921875,8865.3876953125,8563.2646484375,8599.7587890625,8671.212890625,8788.728515625,8825.09375,9338.2900390625,9651.3125,9921.5830078125,9663.318359375,9687.70703125,9611.7822265625,9629.3251953125,10143.798828125,9691.23046875,9936.560546875,9889.1796875,10313.8564453125,10211.55078125,10323.9609375,UP,0.08819999999999999,0.8505,0.0613
2020-03-15,5392.31494140625,5200.3662109375,5563.70703125,4970.7880859375,7911.43017578125,7909.7294921875,7923.64453125,8108.1162109375,8909.9541015625,9122.5458984375,9078.7626953125,8755.24609375,8787.7861328125,8869.669921875,8562.4541015625,8599.5087890625,8672.455078125,8784.494140625,8820.5224609375,9341.705078125,9650.1748046875,9924.515625,9663.181640625,9686.44140625,9608.4755859375,9633.38671875,10141.99609375,9690.142578125,9934.43359375,9889.4248046875,10312.1162109375,5201.06689453125,5573.07763671875,5017.8310546875,7913.6162109375,7910.08984375,7922.14697265625,8111.146484375,8908.2060546875,9121.6005859375,9078.30859375,8760.28515625,8788.5419921875,8865.3876953125,8563.2646484375,8599.7587890625,8671.212890625,8788.728515625,8825.09375,9338.2900390625,9651.3125,9921.5830078125,9663.318359375,9687.70703125,9611.7822265625,9629.3251953125,10143.798828125,9691.23046875,9936.560546875,9889.1796875,10313.8564453125,10211.55078125,DOWN,0.0429652344921836,0.8616379454018198,0.09539682010599648
2020-03-16,5014.47998046875,5392.31494140625,5200.3662109375,5563.70703125,4970.7880859375,7911.43017578125,7909.7294921875,7923.64453125,8108.1162109375,8909.9541015625,9122.5458984375,9078.7626953125,8755.24609375,8787.7861328125,8869.669921875,8562.4541015625,8599.5087890625,8672.455078125,8784.494140625,8820.5224609375,9341.705078125,9650.1748046875,9924.515625,9663.181640625,9686.44140625,9608.4755859375,9633.38671875,10141.99609375,9690.142578125,9934.43359375,9889.4248046875,5385.2294921875,5201.06689453125,5573.07763671875,5017.8310546875,7913.6162109375,7910.08984375,7922.14697265625,8111.146484375,8908.2060546875,9121.6005859375,9078.30859375,8760.28515625,8788.5419921875,8865.3876953125,8563.2646484375,8599.7587890625,8671.212890625,8788.728515625,8825.09375,9338.2900390625,9651.3125,9921.5830078125,9663.318359375,9687.70703125,9611.7822265625,9629.3251953125,10143.798828125,9691.23046875,9936.560546875,9889.1796875,10313.8564453125,UP,0.06713109563014569,0.838005399820006,0.09486350454984836
2020-03-17,5225.62939453125,5014.47998046875,5392.31494140625,5200.3662109375,5563.70703125,4970.7880859375,7911.43017578125,7909.7294921875,7923.64453125,8108.1162109375,8909.9541015625,9122.5458984375,9078.7626953125,8755.24609375,8787.7861328125,8869.669921875,8562.4541015625,8599.5087890625,8672.455078125,8784.494140625,8820.5224609375,9341.705078125,9650.1748046875,9924.515625,9663.181640625,9686.44140625,9608.4755859375,9633.38671875,10141.99609375,9690.142578125,9934.43359375,5002.578125,5385.2294921875,5201.06689453125,5573.07763671875,5017.8310546875,7913.6162109375,7910.08984375,7922.14697265625,8111.146484375,8908.2060546875,9121.6005859375,9078.30859375,8760.28515625,8788.5419921875,8865.3876953125,8563.2646484375,8599.7587890625,8671.212890625,8788.728515625,8825.09375,9338.2900390625,9651.3125,9921.5830078125,9663.318359375,9687.70703125,9611.7822265625,9629.3251953125,10143.798828125,9691.23046875,9936.560546875,9889.1796875,DOWN,0.057601920064002145,0.8641954731824394,0.07820260675355847
2020-03-18,5238.4384765625,5225.62939453125,5014.47998046875,5392.31494140625,5200.3662109375,5563.70703125,4970.7880859375,7911.43017578125,7909.7294921875,7923.64453125,8108.1162109375,8909.9541015625,9122.5458984375,9078.7626953125,8755.24609375,8787.7861328125,8869.669921875,8562.4541015625,8599.5087890625,8672.455078125,8784.494140625,8820.5224609375,9341.705078125,9650.1748046875,9924.515625,9663.181640625,9686.44140625,9608.4755859375,9633.38671875,10141.99609375,9690.142578125,5227.11376953125,5002.578125,5385.2294921875,5201.06689453125,5573.07763671875,5017.8310546875,7913.6162109375,7910.08984375,7922.14697265625,8111.146484375,8908.2060546875,9121.6005859375,9078.30859375,8760.28515625,8788.5419921875,8865.3876953125,8563.2646484375,8599.7587890625,8671.212890625,8788.728515625,8825.09375,9338.2900390625,9651.3125,9921.5830078125,9663.318359375,9687.70703125,9611.7822265625,9629.3251953125,10143.798828125,9691.23046875,9936.560546875,UP,0.04336377574828344,0.8766082261182588,0.08002799813345776
2020-03-19,6191.19287109375,5238.4384765625,5225.62939453125,5014.47998046875,5392.31494140625,5200.3662109375,5563.70703125,4970.7880859375,7911.43017578125,7909.7294921875,7923.64453125,8108.1162109375,8909.9541015625,9122.5458984375,9078.7626953125,8755.24609375,8787.7861328125,8869.669921875,8562.4541015625,8599.5087890625,8672.455078125,8784.494140625,8820.5224609375,9341.705078125,9650.1748046875,9924.515625,9663.181640625,9686.44140625,9608.4755859375,9633.38671875,10141.99609375,5245.41650390625,5227.11376953125,5002.578125,5385.2294921875,5201.06689453125,5573.07763671875,5017.8310546875,7913.6162109375,7910.08984375,7922.14697265625,8111.146484375,8908.2060546875,9121.6005859375,9078.30859375,8760.28515625,8788.5419921875,8865.3876953125,8563.2646484375,8599.7587890625,8671.212890625,8788.728515625,8825.09375,9338.2900390625,9651.3125,9921.5830078125,9663.318359375,9687.70703125,9611.7822265625,9629.3251953125,10143.798828125,9691.23046875,UP,0.056264791173627544,0.8524382520582647,0.09129695676810774
2020-03-20,6198.7783203125,6191.19287109375,5238.4384765625,5225.62939453125,5014.47998046875,5392.31494140625,5200.3662109375,5563.70703125,4970.7880859375,7911.43017578125,7909.7294921875,7923.64453125,8108.1162109375,8909.9541015625,9122.5458984375,9078.7626953125,8755.24609375,8787.7861328125,8869.669921875,8562.4541015625,8599.5087890625,8672.455078125,8784.494140625,8820.5224609375,9341.705078125,9650.1748046875,9924.515625,9663.181640625,9686.44140625,9608.4755859375,9633.38671875,6191.65380859375,5245.41650390625,5227.11376953125,5002.578125,5385.2294921875,5201.06689453125,5573.07763671875,5017.8310546875,7913.6162109375,7910.08984375,7922.14697265625,8111.146484375,8908.2060546875,9121.6005859375,9078.30859375,8760.28515625,8788.5419921875,8865.3876953125,8563.2646484375,8599.7587890625,8671.212890625,8788.728515625,8825.09375,9338.2900390625,9651.3125,9921.5830078125,9663.318359375,9687.70703125,9611.7822265625,9629.3251953125,10143.798828125,UP,0.07323821588105875,0.8864257617174478,0.040336022401493435
2020-03-21,6185.06640625,6198.7783203125,6191.19287109375,5238.4384765625,5225.62939453125,5014.47998046875,5392.31494140625,5200.3662109375,5563.70703125,4970.7880859375,7911.43017578125,7909.7294921875,7923.64453125,8108.1162109375,8909.9541015625,9122.5458984375,9078.7626953125,8755.24609375,8787.7861328125,8869.669921875,8562.4541015625,8599.5087890625,8672.455078125,8784.494140625,8820.5224609375,9341.705078125,9650.1748046875,9924.515625,9663.181640625,9686.44140625,9608.4755859375,6206.521484375,6191.65380859375,5245.41650390625,5227.11376953125,5002.578125,5385.2294921875,5201.06689453125,5573.07763671875,5017.8310546875,7913.6162109375,7910.08984375,7922.14697265625,8111.146484375,8908.2060546875,9121.6005859375,9078.30859375,8760.28515625,8788.5419921875,8865.3876953125,8563.2646484375,8599.7587890625,8671.212890625,8788.728515625,8825.09375,9338.2900390625,9651.3125,9921.5830078125,9663.318359375,9687.70703125,9611.7822265625,9629.3251953125,UP,0.06559781340621978,0.8286390453651545,0.10576314122862569
2020-03-22,5830.2548828125,6185.06640625,6198.7783203125,6191.19287109375,5238.4384765625,5225.62939453125,5014.47998046875,5392.31494140625,5200.3662109375,5563.70703125,4970.7880859375,7911.43017578125,7909.7294921875,7923.64453125,8108.1162109375,8909.9541015625,9122.5458984375,9078.7626953125,8755.24609375,8787.7861328125,8869.669921875,8562.4541015625,8599.5087890625,8672.455078125,8784.494140625,8820.5224609375,9341.705078125,9650.1748046875,9924.515625,9663.181640625,9686.44140625,6185.55810546875,6206.521484375,6191.65380859375,5245.41650390625,5227.11376953125,5002.578125,5385.2294921875,5201.06689453125,5573.07763671875,5017.8310546875,7913.6162109375,7910.08984375,7922.14697265625,8111.146484375,8908.2060546875,9121.6005859375,9078.30859375,8760.28515625,8788.5419921875,8865.3876953125,8563.2646484375,8599.7587890625,8671.212890625,8788.728515625,8825.09375,9338.2900390625,9651.3125,9921.5830078125,9663.318359375,9687.70703125,9611.7822265625,DOWN,0.07309269073092688,0.8272172782721728,0.09969003099690028
2020-03-23,6416.31494140625,5830.2548828125,6185.06640625,6198.7783203125,6191.19287109375,5238.4384765625,5225.62939453125,5014.47998046875,5392.31494140625,5200.3662109375,5563.70703125,4970.7880859375,7911.43017578125,7909.7294921875,7923.64453125,8108.1162109375,8909.9541015625,9122.5458984375,9078.7626953125,8755.24609375,8787.7861328125,8869.669921875,8562.4541015625,8599.5087890625,8672.455078125,8784.494140625,8820.5224609375,9341.705078125,9650.1748046875,9924.515625,9663.181640625,5831.37451171875,6185.55810546875,6206.521484375,6191.65380859375,5245.41650390625,5227.11376953125,5002.578125,5385.2294921875,5201.06689453125,5573.07763671875,5017.8310546875,7913.6162109375,7910.08984375,7922.14697265625,8111.146484375,8908.2060546875,9121.6005859375,9078.30859375,8760.28515625,8788.5419921875,8865.3876953125,8563.2646484375,8599.7587890625,8671.212890625,8788.728515625,8825.09375,9338.2900390625,9651.3125,9921.5830078125,9663.318359375,9687.70703125,DOWN,0.0526947305269473,0.8894777188947772,0.057827550578275516
2020-03-24,6734.8037109375,6416.31494140625,5830.2548828125,6185.06640625,6198.7783203125,6191.19287109375,5238.4384765625,5225.62939453125,5014.47998046875,5392.31494140625,5200.3662109375,5563.70703125,4970.7880859375,7911.43017578125,7909.7294921875,7923.64453125,8108.1162109375,8909.9541015625,9122.5458984375,9078.7626953125,8755.24609375,8787.7861328125,8869.669921875,8562.4541015625,8599.5087890625,8672.455078125,8784.494140625,8820.5224609375,9341.705078125,9650.1748046875,9924.515625,6436.642578125,5831.37451171875,6185.55810546875,6206.521484375,6191.65380859375,5245.41650390625,5227.11376953125,5002.578125,5385.2294921875,5201.06689453125,5573.07763671875,5017.8310546875,7913.6162109375,7910.08984375,7922.14697265625,8111.146484375,8908.2060546875,9121.6005859375,9078.30859375,8760.28515625,8788.5419921875,8865.3876953125,8563.2646484375,8599.7587890625,8671.212890625,8788.728515625,8825.09375,9338.2900390625,9651.3125,9921.5830078125,9663.318359375,UP,0.05196666666666666,0.8602666666666666,0.08776666666666667
2020-03-25,6681.06298828125,6734.8037109375,6416.31494140625,5830.2548828125,6185.06640625,6198.7783203125,6191.19287109375,5238.4384765625,5225.62939453125,5014.47998046875,5392.31494140625,5200.3662109375,5563.70703125,4970.7880859375,7911.43017578125,7909.7294921875,7923.64453125,8108.1162109375,8909.9541015625,9122.5458984375,9078.7626953125,8755.24609375,8787.7861328125,8869.669921875,8562.4541015625,8599.5087890625,8672.455078125,8784.494140625,8820.5224609375,9341.705078125,9650.1748046875,6738.716796875,6436.642578125,5831.37451171875,6185.55810546875,6206.521484375,6191.65380859375,5245.41650390625,5227.11376953125,5002.578125,5385.2294921875,5201.06689453125,5573.07763671875,5017.8310546875,7913.6162109375,7910.08984375,7922.14697265625,8111.146484375,8908.2060546875,9121.6005859375,9078.30859375,8760.28515625,8788.5419921875,8865.3876953125,8563.2646484375,8599.7587890625,8671.212890625,8788.728515625,8825.09375,9338.2900390625,9651.3125,9921.5830078125,UP,0.06840000000000002,0.8728,0.058800000000000005
